Time,RunCode,RPM,MDot,MDotSet,PIntake,TIntake,TLiner,PH2O,TH2OIn,TH2OOut,POil,TOilIn,TOilOut,PFuel,TFuelIn,TFuelOut,CRFuel,SumMode,MDot1,MDotSet1,MDot2,MDotSet2,MDot3,MDotSet3,MDot4,MDotSet4
164032,q,1198,17.286,47.200,173.6,51.97,93.65,152.1,93.53,92.75,247.3,99.74,89.44,931.1,24.24,26.50,21.12,2,31.21,31.47,15.67,15.73,10.69,28.61,6.59,18.59
164033,q,1198,17.530,47.200,174.4,52.00,93.64,155.3,93.58,92.74,245.8,99.72,89.53,931.7,24.43,26.37,21.15,2,31.18,31.47,15.67,15.73,10.83,28.61,6.70,18.59
164034,q,1201,17.407,47.200,176.4,51.92,93.68,154.5,93.44,92.64,248.8,99.59,89.39,937.1,24.35,26.30,21.11,2,31.20,31.47,15.67,15.73,10.75,28.61,6.66,18.59
164035,q,1199,17.365,47.200,176.3,51.89,93.45,154.6,93.53,92.57,246.9,99.58,89.30,944.6,24.24,26.42,21.08,2,31.20,31.47,15.67,15.73,10.71,28.61,6.66,18.59
164036,q,1196,17.372,47.200,175.7,52.00,93.50,155.8,93.72,92.50,250.2,99.61,89.39,953.6,24.27,26.45,21.13,2,31.20,31.47,15.68,15.73,10.69,28.61,6.68,18.59
164038,q,1199,17.355,47.200,176.1,51.83,93.31,154.3,94.01,92.47,248.1,99.60,89.38,970.6,24.20,26.59,21.08,2,31.20,31.47,15.67,15.73,10.68,28.61,6.68,18.59
164039,q,1201,17.323,47.200,176.1,51.78,93.50,156.7,94.16,92.42,250.0,99.37,89.35,985.6,24.27,26.45,21.11,2,31.20,31.47,15.68,15.73,10.69,28.61,6.63,18.59
164040,q,1202,17.342,47.200,175.7,51.96,93.36,151.7,94.28,92.40,249.0,99.47,89.39,1004.2,24.23,26.67,21.11,2,31.22,31.47,15.67,15.73,10.72,28.61,6.63,18.59
164041,q,1205,17.272,47.200,175.5,51.82,93.32,152.6,94.48,92.44,245.8,99.43,89.29,1017.6,24.19,26.62,21.11,2,31.22,31.47,15.68,15.73,10.73,28.61,6.55,18.59
164042,q,1207,17.269,47.200,175.3,51.85,93.29,153.7,94.87,92.51,249.2,99.42,89.28,1027.6,24.30,26.62,21.16,2,31.19,31.47,15.67,15.73,10.73,28.61,6.54,18.59
164043,q,1210,17.359,47.200,175.1,51.80,93.30,153.9,94.92,92.30,248.5,99.45,89.29,1034.8,24.25,26.69,21.09,2,31.18,31.47,15.68,15.73,10.79,28.61,6.57,18.59
164044,q,1209,17.446,47.200,175.0,51.87,93.43,154.5,95.43,92.27,250.0,99.46,89.38,1037.4,24.18,26.72,21.10,2,31.19,31.47,15.68,15.73,10.74,28.61,6.71,18.59
164045,q,1207,17.200,47.200,175.5,51.81,93.41,153.6,95.82,92.27,248.9,99.34,89.28,1034.1,24.30,26.59,21.12,2,31.20,31.47,15.68,15.73,10.63,28.61,6.57,18.59
164046,q,1204,17.303,47.200,175.2,51.61,93.23,154.5,95.79,92.13,248.4,99.28,89.30,1025.5,24.24,26.64,21.06,2,31.20,31.47,15.68,15.73,10.64,28.61,6.66,18.59
164047,q,1204,17.342,47.200,175.4,51.72,93.38,154.5,95.98,92.12,248.8,99.25,89.27,1016.0,24.13,26.50,21.07,2,31.18,31.47,15.68,15.73,10.75,28.61,6.59,18.59
164048,q,1202,17.592,47.200,175.1,51.83,93.51,151.7,96.16,92.23,248.8,99.28,89.38,1007.4,24.26,26.54,21.10,2,31.18,31.47,15.68,15.73,10.86,28.61,6.73,18.59
164049,q,1200,17.620,47.200,174.7,51.72,93.64,153.7,96.29,92.28,250.4,99.47,89.29,998.6,24.39,26.35,21.09,2,31.17,31.47,15.67,15.73,10.89,28.61,6.73,18.59
164050,q,1199,17.529,47.200,174.1,51.70,93.66,153.5,96.30,92.26,248.2,99.35,89.27,991.0,24.33,26.47,21.05,2,31.19,31.47,15.67,15.73,10.92,28.61,6.61,18.59
164051,q,1199,17.538,47.200,174.6,51.88,93.80,152.8,96.17,92.28,249.7,99.37,89.25,981.1,24.33,26.47,21.11,2,31.20,31.47,15.67,15.73,10.95,28.61,6.58,18.59
164052,q,1197,17.489,47.200,174.2,51.96,93.88,152.6,96.06,92.32,247.4,99.11,89.31,973.7,24.41,26.72,21.09,2,31.19,31.47,15.67,15.73,10.80,28.61,6.69,18.59
164053,q,1197,17.339,47.200,173.8,51.82,93.92,153.4,95.97,92.52,247.1,99.19,89.35,967.0,24.45,26.30,21.11,2,31.18,31.47,15.67,15.73,10.75,28.61,6.58,18.59
164054,q,1202,17.363,47.200,176.5,51.94,94.16,152.2,95.91,92.46,246.6,99.35,89.45,960.8,24.35,26.42,21.13,2,31.19,31.47,15.68,15.73,10.70,28.61,6.66,18.59
164055,q,1201,17.435,47.200,176.2,51.87,94.31,156.2,95.70,92.37,246.5,99.30,89.36,954.4,24.46,26.67,21.14,2,31.20,31.47,15.68,15.73,10.84,28.61,6.59,18.59
164056,q,1200,17.406,47.200,175.9,51.78,94.34,152.6,95.62,92.60,245.9,99.23,89.43,948.1,24.37,26.47,21.13,2,31.20,31.47,15.67,15.73,10.77,28.61,6.64,18.59
164057,q,1198,17.497,47.200,176.2,51.82,94.40,152.0,95.22,92.74,247.5,99.25,89.35,940.5,24.53,26.47,21.11,2,31.17,31.47,15.67,15.73,10.89,28.61,6.60,18.59
164058,q,1196,17.607,47.200,176.0,51.75,94.49,153.2,95.09,92.81,248.3,99.42,89.36,935.9,24.50,26.57,21.12,2,31.17,31.47,15.67,15.73,10.95,28.61,6.66,18.59
164059,q,1197,17.726,47.200,175.1,51.96,94.52,153.8,94.94,92.74,249.6,99.39,89.41,932.5,24.39,26.64,21.13,2,31.20,31.47,15.68,15.73,10.95,28.61,6.78,18.59
164100,q,1197,17.631,47.200,176.6,51.84,94.56,154.3,94.72,92.80,248.2,99.35,89.37,929.3,24.47,26.64,21.09,2,31.19,31.47,15.68,15.73,10.97,28.61,6.67,18.59
164102,q,1197,17.678,47.200,175.7,51.71,94.47,153.9,94.49,92.79,248.8,99.26,89.28,928.2,24.24,26.74,21.06,2,31.19,31.47,15.68,15.73,10.94,28.61,6.74,18.59
164103,q,1195,17.689,47.200,174.9,51.89,94.63,151.3,94.37,92.77,249.9,99.46,89.34,928.1,24.32,26.59,21.12,2,31.23,31.47,15.67,15.73,10.93,28.61,6.76,18.59
164103,q,1195,17.478,47.200,177.7,51.76,94.60,155.5,94.34,92.90,247.7,99.33,89.45,927.8,24.41,26.40,21.09,2,31.18,31.47,15.67,15.73,10.79,28.61,6.69,18.59
164105,q,1199,17.623,47.200,177.1,51.93,94.67,152.7,94.11,92.97,246.5,99.18,89.30,928.5,24.40,26.64,21.08,2,31.20,31.47,15.66,15.73,11.01,28.61,6.62,18.59
164106,q,1175,12.925,47.200,128.1,51.69,94.71,157.1,94.01,92.91,249.3,99.08,89.44,929.1,24.54,26.52,21.10,2,31.22,31.47,15.67,15.73,8.07,28.61,4.86,18.59
164107,q,1066,10.880,47.200,105.2,50.48,94.57,152.9,93.89,92.79,249.3,99.02,89.30,929.6,24.48,26.74,21.04,2,31.24,31.47,15.69,15.73,6.78,28.61,4.10,18.59
164108,q,891,10.610,47.200,102.2,49.69,94.58,153.1,93.78,92.98,251.3,99.07,89.37,929.4,24.55,26.54,21.11,2,31.24,31.47,15.67,15.73,6.62,28.61,3.99,18.59
164109,q,703,10.542,47.200,102.5,49.47,94.52,150.3,93.56,92.92,247.6,99.19,89.33,877.2,24.37,26.54,21.09,2,31.23,31.47,15.68,15.73,6.57,28.61,3.97,18.59
164110,q,552,10.620,47.200,102.3,49.19,94.47,155.1,93.59,92.77,249.8,99.12,89.38,794.1,24.46,26.59,21.08,2,31.22,31.47,15.67,15.73,6.62,28.61,4.00,18.59
164111,q,430,10.626,47.200,102.4,49.16,94.42,154.3,93.60,92.90,249.6,99.05,89.33,705.6,24.55,26.52,21.09,2,31.24,31.47,15.67,15.73,6.63,28.61,4.00,18.59
164112,q,339,10.570,47.200,101.7,49.16,94.40,153.2,93.52,92.90,249.0,99.11,89.39,610.5,24.37,26.54,21.07,2,31.23,31.47,15.68,15.73,6.59,28.61,3.98,18.59
164113,q,226,10.743,47.200,103.5,49.19,94.22,152.9,93.56,92.80,250.2,99.19,89.39,427.0,24.45,26.32,21.07,2,31.21,31.47,15.67,15.73,6.70,28.61,4.05,18.59
164114,q,165,10.670,47.200,102.7,49.79,94.22,152.8,93.86,92.84,245.4,99.27,89.41,285.9,24.49,26.45,21.09,2,31.24,31.47,15.69,15.73,6.66,28.61,4.01,18.59
164115,q,120,10.650,47.200,102.8,50.01,94.08,152.7,93.94,92.86,248.6,99.21,89.39,192.2,24.55,26.47,21.13,2,31.25,31.47,15.67,15.73,6.64,28.61,4.01,18.59

164434,r,118,10.557,47.200,102.0,50.28,91.51,154.5,94.63,91.91,246.1,100.08,92.07,868.8,24.22,26.25,21.06,2,31.17,31.47,15.68,15.73,6.58,28.61,3.98,18.59
164435,r,288,10.440,47.200,101.3,50.02,91.53,153.0,94.93,91.97,246.2,100.06,92.21,876.9,24.18,26.18,21.08,2,31.16,31.47,15.68,15.73,6.51,28.61,3.93,18.59
164436,r,496,10.327,47.200,101.3,49.90,91.40,155.9,95.11,91.79,245.1,100.04,92.21,884.5,24.08,26.37,21.04,2,31.16,31.47,15.67,15.73,6.46,28.61,3.86,18.59
164437,r,704,10.316,47.200,101.3,49.75,91.35,154.8,95.46,91.78,246.4,100.15,92.28,892.6,24.11,26.74,21.05,2,31.18,31.47,15.68,15.73,6.46,28.61,3.85,18.59
164438,r,885,10.865,47.200,105.0,49.69,91.29,152.2,95.68,91.86,245.9,100.11,92.16,900.2,24.03,26.37,21.05,2,31.20,31.47,15.68,15.73,6.79,28.61,4.07,18.59
164439,r,1032,11.525,47.200,112.6,49.97,91.48,152.9,95.78,91.84,245.4,100.11,92.18,907.0,23.99,26.30,21.07,2,31.21,31.47,15.66,15.73,7.20,28.61,4.33,18.59
164440,r,1139,12.036,47.200,117.5,50.63,91.48,153.8,96.08,91.74,245.5,99.89,92.14,917.0,23.90,26.42,21.07,2,31.22,31.47,15.69,15.73,7.51,28.61,4.52,18.59
164441,r,1231,12.601,47.200,124.7,51.37,91.48,152.8,95.99,91.66,244.8,99.98,91.96,929.2,23.84,26.40,21.00,2,31.23,31.47,15.68,15.73,7.80,28.61,4.80,18.59
164442,r,1264,13.050,47.200,126.9,52.02,91.58,151.6,96.28,92.06,246.4,100.09,92.04,938.0,24.01,26.47,21.05,2,31.24,31.47,15.67,15.73,8.11,28.61,4.94,18.59
164443,r,1277,13.409,47.200,133.1,52.48,91.41,154.1,96.10,91.74,246.3,99.91,91.94,948.3,23.93,26.18,21.03,2,31.24,31.47,15.67,15.73,8.35,28.61,5.06,18.59
164444,r,1271,13.836,47.200,136.5,53.16,91.81,157.4,96.15,91.75,244.9,100.08,91.67,960.6,23.91,26.40,21.06,2,31.25,31.47,15.67,15.73,8.63,28.61,5.21,18.59
164445,r,1261,14.237,47.200,141.0,53.36,91.75,156.2,96.15,91.77,245.1,99.80,91.50,971.2,23.90,26.40,21.04,2,31.25,31.47,15.67,15.73,8.89,28.61,5.35,18.59
164446,r,1250,14.464,47.200,145.2,53.83,91.88,153.0,95.86,91.76,245.7,99.93,91.38,982.2,23.88,26.30,21.07,2,31.25,31.47,15.67,15.73,8.99,28.61,5.48,18.59
164447,r,1235,15.036,47.200,148.7,54.09,92.06,150.0,95.84,92.04,245.5,99.85,91.28,994.0,23.88,26.35,21.07,2,31.20,31.47,15.68,15.73,9.31,28.61,5.72,18.59
164448,r,1213,15.398,47.200,152.6,54.55,92.20,152.1,95.60,91.94,245.7,99.79,90.99,1009.9,23.92,26.35,21.05,2,31.22,31.47,15.67,15.73,9.61,28.61,5.79,18.59
164449,r,1202,15.546,47.200,153.8,54.72,92.26,151.1,95.38,91.96,245.4,100.01,90.69,1021.0,23.88,26.40,21.03,2,31.22,31.47,15.69,15.73,9.62,28.61,5.93,18.59
164450,r,1197,15.830,47.200,158.6,54.89,92.27,153.0,95.27,92.01,246.0,99.90,90.64,1030.4,24.02,26.47,21.08,2,31.22,31.47,15.68,15.73,9.85,28.61,5.98,18.59
164451,r,1191,16.071,47.200,159.5,54.96,92.44,153.6,94.96,92.02,246.6,99.93,90.41,1037.5,23.91,26.37,21.01,2,31.20,31.47,15.67,15.73,9.90,28.61,6.17,18.59
164452,r,1187,16.085,47.200,161.1,55.12,92.54,154.5,94.80,92.10,245.6,100.07,90.27,1040.4,23.85,26.45,21.01,2,31.24,31.47,15.67,15.73,9.95,28.61,6.14,18.59
164453,r,1185,16.297,47.200,164.4,55.17,92.57,152.3,94.83,92.19,247.8,100.10,90.10,1039.7,24.04,26.52,21.06,2,31.24,31.47,15.67,15.73,10.14,28.61,6.16,18.59
164455,r,1185,16.702,47.200,166.5,55.18,92.58,154.3,94.52,92.18,248.6,100.13,90.01,1033.5,24.05,26.50,21.05,2,31.22,31.47,15.67,15.73,10.38,28.61,6.32,18.59
164455,r,1187,16.789,47.200,166.6,55.17,92.75,154.6,94.29,92.27,246.4,100.00,89.98,1026.2,24.06,26.32,21.06,2,31.23,31.47,15.68,15.73,10.38,28.61,6.41,18.59
164456,r,1194,16.796,47.200,167.0,55.04,92.78,154.0,94.16,92.22,246.4,99.93,89.87,1016.5,24.03,26.57,21.03,2,31.26,31.47,15.68,15.73,10.43,28.61,6.37,18.59
164457,r,1196,16.958,47.200,167.7,54.93,92.79,153.5,94.15,92.31,248.2,100.04,89.76,1008.4,23.93,26.45,21.06,2,31.25,31.47,15.67,15.73,10.48,28.61,6.48,18.59
164459,r,1194,16.952,47.200,167.8,54.84,92.80,154.3,93.98,92.30,244.6,99.93,89.73,999.0,23.97,26.23,21.05,2,31.25,31.47,15.68,15.73,10.45,28.61,6.50,18.59
164500,r,1195,16.832,47.200,168.1,54.69,92.67,156.5,93.77,92.25,245.9,99.94,89.66,991.1,23.96,26.40,21.02,2,31.25,31.47,15.68,15.73,10.40,28.61,6.43,18.59
164501,r,1196,17.063,47.200,170.2,54.66,92.69,154.9,93.77,92.57,246.4,100.05,89.50,983.5,24.10,26.52,21.10,2,31.23,31.47,15.68,15.73,10.54,28.61,6.52,18.59
164502,r,1199,16.991,47.200,170.0,54.42,92.83,150.9,93.63,92.49,246.3,99.96,89.52,975.7,24.10,26.35,21.06,2,31.22,31.47,15.67,15.73,10.49,28.61,6.50,18.59
164503,r,1200,17.293,47.200,171.1,54.16,92.71,154.4,93.53,92.33,246.8,99.94,89.38,966.1,23.96,26.42,21.02,2,31.23,31.47,15.68,15.73,10.70,28.61,6.59,18.59
164504,r,1197,17.348,47.200,170.9,54.10,92.67,156.1,93.53,92.25,245.1,99.96,89.38,958.3,23.98,26.57,21.04,2,31.19,31.47,15.67,15.73,10.75,28.61,6.60,18.59
164505,r,1197,17.012,47.200,170.6,53.95,92.66,154.2,93.56,92.34,244.8,99.83,89.29,952.4,24.13,26.40,21.07,2,31.18,31.47,15.67,15.73,10.54,28.61,6.47,18.59
164506,r,1198,17.176,47.200,173.3,53.80,92.53,152.2,93.55,92.21,244.5,99.64,89.34,946.4,24.06,26.28,21.02,2,31.15,31.47,15.68,15.73,10.70,28.61,6.48,18.59
164507,r,1194,17.185,47.200,173.5,53.74,92.61,153.8,93.75,92.19,246.9,99.68,89.42,941.2,24.04,26.47,21.08,2,31.16,31.47,15.67,15.73,10.70,28.61,6.48,18.59
164508,r,1194,17.421,47.200,173.3,53.63,92.38,155.1,93.84,92.20,246.8,99.87,89.33,936.0,24.07,26.45,21.07,2,31.15,31.47,15.68,15.73,10.82,28.61,6.60,18.59
164509,r,1197,17.399,47.200,173.6,53.46,92.49,152.1,94.09,92.25,247.2,99.66,89.34,931.9,24.06,26.18,21.10,2,31.13,31.47,15.67,15.73,10.75,28.61,6.65,18.59
164510,r,1198,17.505,47.200,174.0,53.27,92.48,152.2,94.30,92.16,245.3,99.75,89.29,928.0,24.05,26.45,21.07,2,31.13,31.47,15.67,15.73,10.82,28.61,6.68,18.59
164511,r,1192,17.367,47.200,173.4,53.20,92.53,155.1,94.41,92.09,246.8,99.96,89.28,929.0,24.06,26.37,21.08,2,31.17,31.47,15.67,15.73,10.73,28.61,6.63,18.59
164512,r,1195,17.424,47.200,173.1,53.10,92.41,154.0,94.69,92.05,245.8,99.86,89.26,931.9,24.10,26.59,21.04,2,31.18,31.47,15.67,15.73,10.76,28.61,6.66,18.59
164513,r,1196,17.480,47.200,172.4,53.00,92.37,151.7,94.99,92.09,246.3,99.68,89.28,937.2,24.16,26.37,21.08,2,31.17,31.47,15.68,15.73,10.80,28.61,6.68,18.59
164514,r,1194,17.182,47.200,174.5,52.94,92.47,152.6,95.17,91.95,247.5,99.62,89.30,947.8,24.14,26.50,21.06,2,31.20,31.47,15.67,15.73,10.62,28.61,6.56,18.59
164515,r,1196,17.265,47.200,175.0,52.78,92.43,155.0,95.47,91.93,245.7,99.80,89.32,959.5,24.10,26.57,21.06,2,31.23,31.47,15.67,15.73,10.67,28.61,6.60,18.59
164516,r,1199,17.361,47.200,175.1,52.81,92.53,151.4,95.85,91.89,245.5,99.86,89.30,978.9,24.16,26.45,21.08,2,31.22,31.47,15.67,15.73,10.72,28.61,6.64,18.59
164517,r,1197,17.249,47.200,175.6,52.69,92.57,151.7,95.89,91.95,245.5,99.78,89.26,993.4,24.26,26.42,21.08,2,31.20,31.47,15.67,15.73,10.66,28.61,6.59,18.59
164518,r,1201,17.462,47.200,175.1,52.69,92.63,153.5,96.21,91.95,247.4,99.56,89.22,1009.1,24.18,26.52,21.06,2,31.23,31.47,15.67,15.73,10.87,28.61,6.60,18.59
164519,r,1196,17.386,47.200,174.7,52.52,92.58,154.6,96.22,91.94,246.2,99.67,89.17,1022.3,24.19,26.64,21.05,2,31.22,31.47,15.67,15.73,10.81,28.61,6.57,18.59
164520,r,1195,17.512,47.200,174.8,52.67,92.81,152.1,96.30,92.07,245.4,99.74,89.36,1029.9,24.20,26.52,21.08,2,31.21,31.47,15.68,15.73,10.82,28.61,6.69,18.59
164521,r,1198,17.598,47.200,174.3,52.50,92.72,155.4,96.10,92.24,245.4,99.71,89.33,1034.4,24.21,26.52,21.07,2,31.21,31.47,15.67,15.73,10.91,28.61,6.68,18.59
164522,r,1197,17.458,47.200,173.1,52.55,92.95,154.8,96.11,92.13,246.8,99.84,89.24,1035.7,24.20,26.52,21.06,2,31.24,31.47,15.68,15.73,10.79,28.61,6.67,18.59
164524,r,1199,17.542,47.200,174.1,52.45,93.11,155.6,96.01,92.11,245.7,99.76,89.28,1030.6,24.14,26.47,21.04,2,31.22,31.47,15.68,15.73,10.84,28.61,6.71,18.59
164525,r,1199,17.344,47.200,173.4,52.31,93.31,151.4,95.81,92.21,247.2,99.78,89.32,1022.0,24.24,26.35,21.10,2,31.19,31.47,15.67,15.73,10.67,28.61,6.67,18.59
164526,r,1197,17.293,47.200,174.3,52.29,93.27,155.4,95.59,92.21,246.3,99.64,89.32,1013.0,24.14,26.50,21.02,2,31.21,31.47,15.67,15.73,10.73,28.61,6.57,18.59
164527,r,1200,17.275,47.200,176.0,52.14,93.40,153.5,95.44,92.26,247.0,99.63,89.31,1004.7,24.17,26.47,21.01,2,31.24,31.47,15.68,15.73,10.70,28.61,6.58,18.59
164528,r,1198,17.362,47.200,175.9,52.19,93.45,152.3,95.25,92.31,247.3,99.80,89.30,996.6,24.22,26.40,21.04,2,31.20,31.47,15.67,15.73,10.79,28.61,6.57,18.59
164529,r,1198,17.607,47.200,175.4,52.17,93.61,153.8,95.09,92.39,247.8,99.56,89.34,989.1,24.22,26.47,21.04,2,31.22,31.47,15.68,15.73,10.87,28.61,6.74,18.59
164530,r,1196,17.418,47.200,176.1,52.06,93.60,152.7,94.78,92.32,244.4,99.49,89.25,978.9,24.27,26.35,21.01,2,31.21,31.47,15.68,15.73,10.83,28.61,6.59,18.59
164531,r,1196,17.523,47.200,175.4,52.07,93.71,151.6,94.67,92.53,247.0,99.66,89.26,972.6,24.20,26.42,21.04,2,31.23,31.47,15.67,15.73,10.95,28.61,6.58,18.59
164532,r,1196,17.399,47.200,175.3,52.05,93.85,151.8,94.55,92.53,246.5,99.72,89.26,966.0,24.28,26.45,21.06,2,31.21,31.47,15.68,15.73,10.78,28.61,6.61,18.59
164533,r,1198,17.543,47.200,175.0,52.01,93.79,155.2,94.31,92.49,248.2,99.60,89.34,959.6,24.24,26.28,21.04,2,31.20,31.47,15.68,15.73,10.90,28.61,6.64,18.59
164534,r,1197,17.584,47.200,174.4,52.11,93.95,153.1,94.19,92.59,247.2,99.64,89.46,954.0,24.20,26.40,21.06,2,31.19,31.47,15.68,15.73,10.86,28.61,6.72,18.59
164535,r,1197,17.477,47.200,173.5,52.13,93.79,150.1,94.07,92.61,247.1,99.76,89.22,947.6,24.28,26.52,21.02,2,31.21,31.47,15.67,15.73,10.80,28.61,6.67,18.59
164536,r,1195,17.326,47.200,175.3,52.03,93.77,152.1,93.97,92.69,248.1,99.68,89.38,941.7,24.32,26.45,21.08,2,31.20,31.47,15.67,15.73,10.76,28.61,6.57,18.59
164537,r,1198,17.486,47.200,173.8,52.03,93.85,152.4,93.73,92.65,245.0,99.60,89.50,935.8,24.36,26.32,21.12,2,31.20,31.47,15.67,15.73,10.76,28.61,6.73,18.59
164538,r,1196,17.367,47.200,175.1,52.00,93.86,155.6,93.80,92.66,245.8,99.49,89.27,932.3,24.39,26.52,21.07,2,31.19,31.47,15.67,15.73,10.75,28.61,6.62,18.59
164539,r,1199,17.441,47.200,176.6,52.18,93.78,155.4,93.70,92.62,247.5,99.53,89.31,929.9,24.37,26.45,21.11,2,31.20,31.47,15.68,15.73,10.73,28.61,6.71,18.59
164540,r,1196,17.373,47.200,176.0,51.98,93.78,151.3,93.56,92.66,247.1,99.57,89.41,928.7,24.33,26.40,21.11,2,31.21,31.47,15.67,15.73,10.80,28.61,6.57,18.59
164541,r,1198,17.607,47.200,175.9,51.92,93.74,152.9,93.52,92.64,246.9,99.37,89.35,929.8,24.35,26.37,21.03,2,31.21,31.47,15.68,15.73,10.95,28.61,6.66,18.59
164542,r,1195,17.546,47.200,175.3,51.89,93.65,153.5,93.53,92.61,247.4,99.54,89.28,931.0,24.36,26.45,21.08,2,31.19,31.47,15.69,15.73,10.84,28.61,6.71,18.59
164543,r,1194,17.671,47.200,175.0,51.94,93.72,157.2,93.50,92.68,249.0,99.57,89.27,931.4,24.37,26.50,21.11,2,31.23,31.47,15.68,15.73,10.93,28.61,6.74,18.59
164544,r,1199,17.308,47.200,175.7,51.93,93.49,150.3,93.51,92.51,247.0,99.34,89.28,932.2,24.26,26.64,21.04,2,31.22,31.47,15.68,15.73,10.73,28.61,6.58,18.59
164545,r,1196,17.589,47.200,175.4,51.87,93.61,150.3,93.67,92.59,247.4,99.38,89.40,931.9,24.36,26.54,21.12,2,31.20,31.47,15.67,15.73,10.86,28.61,6.73,18.59
164546,r,1198,17.565,47.200,174.7,51.90,93.62,157.9,93.82,92.48,245.1,99.21,89.35,931.5,24.55,26.40,21.07,2,31.22,31.47,15.67,15.73,10.86,28.61,6.71,18.59
164547,r,1200,17.537,47.200,173.9,51.95,93.51,155.4,94.01,92.45,247.1,99.34,89.56,930.9,24.24,26.67,21.08,2,31.22,31.47,15.67,15.73,10.84,28.61,6.70,18.59
164548,r,1206,17.493,47.200,173.8,51.73,93.35,151.2,94.25,92.41,248.5,99.20,89.48,930.3,24.56,26.42,21.10,2,31.20,31.47,15.68,15.73,10.80,28.61,6.69,18.59
164549,r,1207,17.608,47.200,173.6,51.87,93.45,156.3,94.39,92.35,248.2,99.24,89.40,929.6,24.32,26.45,21.04,2,31.21,31.47,15.67,15.73,10.89,28.61,6.71,18.59
164551,r,1211,17.304,47.200,174.7,51.80,93.48,150.3,94.74,92.26,246.9,99.11,89.53,929.0,24.35,26.30,21.05,2,31.16,31.47,15.67,15.73,10.70,28.61,6.60,18.59
164552,r,1210,17.408,47.200,174.6,51.80,93.36,153.6,95.24,92.20,247.5,99.33,89.43,931.4,24.39,26.54,21.11,2,31.20,31.47,15.69,15.73,10.88,28.61,6.52,18.59
164553,r,1212,17.562,47.200,174.4,51.71,93.31,153.0,95.37,92.35,246.1,99.18,89.46,935.6,24.48,26.50,21.06,2,31.20,31.47,15.67,15.73,10.91,28.61,6.65,18.59
164554,r,1208,17.341,47.200,174.3,51.73,93.35,154.1,95.51,92.27,248.0,99.14,89.46,940.4,24.42,26.42,21.10,2,31.21,31.47,15.67,15.73,10.79,28.61,6.55,18.59
164555,r,1207,17.340,47.200,174.4,51.68,93.42,152.0,95.68,92.12,248.9,99.25,89.39,948.9,24.41,26.40,21.03,2,31.19,31.47,15.67,15.73,10.79,28.61,6.55,18.59
164556,r,1209,17.573,47.200,174.1,51.67,93.39,156.4,95.93,92.17,247.6,99.32,89.30,960.7,24.28,26.59,21.04,2,31.21,31.47,15.68,15.73,10.86,28.61,6.72,18.59
164557,r,1205,17.473,47.200,173.6,51.71,93.31,155.2,96.11,92.15,249.2,99.30,89.32,973.6,24.40,26.45,21.06,2,31.21,31.47,15.68,15.73,10.78,28.61,6.69,18.59
164558,r,1203,17.498,47.200,174.5,51.75,93.65,153.1,96.24,92.29,248.0,99.10,89.38,992.0,24.60,26.45,21.10,2,31.19,31.47,15.68,15.73,10.93,28.61,6.57,18.59
164559,r,1201,17.589,47.200,173.6,51.71,93.77,150.8,96.05,92.25,248.4,99.04,89.42,1007.1,24.58,26.54,21.06,2,31.17,31.47,15.67,15.73,10.89,28.61,6.70,18.59
164600,r,1197,17.322,47.200,176.1,51.88,93.72,155.2,96.08,92.22,249.2,99.15,89.21,1021.3,24.37,26.52,21.03,2,31.22,31.47,15.68,15.73,10.71,28.61,6.61,18.59
164601,r,1195,17.434,47.200,176.0,51.82,93.86,153.9,96.00,92.38,247.5,99.29,89.33,1031.6,24.49,26.57,21.09,2,31.20,31.47,15.67,15.73,10.83,28.61,6.61,18.59
164602,r,1195,17.670,47.200,175.7,51.85,93.91,150.7,95.79,92.49,249.0,99.14,89.34,1037.8,24.48,26.50,21.06,2,31.20,31.47,15.67,15.73,10.91,28.61,6.76,18.59
164603,r,1195,17.689,47.200,175.1,51.94,94.18,152.9,95.68,92.42,247.9,99.21,89.43,1041.4,24.35,26.52,21.05,2,31.22,31.47,15.67,15.73,10.92,28.61,6.76,18.59
164604,r,1194,17.521,47.200,174.3,51.99,94.19,150.4,95.55,92.49,249.1,99.38,89.34,1041.1,24.48,26.42,21.10,2,31.19,31.47,15.68,15.73,10.82,28.61,6.70,18.59
164605,r,1193,17.422,47.200,174.8,51.91,94.29,153.8,95.37,92.51,248.5,99.04,89.40,1034.0,24.46,26.50,21.06,2,31.22,31.47,15.68,15.73,10.77,28.61,6.66,18.59
164606,r,1190,17.732,47.200,174.6,51.80,94.38,152.8,95.22,92.64,248.6,99.01,89.45,1025.2,24.49,26.64,21.07,2,31.22,31.47,15.68,15.73,10.96,28.61,6.77,18.59
164607,r,1189,17.439,47.200,176.1,51.79,94.49,154.6,94.95,92.69,248.7,99.00,89.38,1016.1,24.48,26.40,21.04,2,31.22,31.47,15.66,15.73,10.78,28.61,6.66,18.59
164608,r,1187,17.543,47.200,177.3,51.87,94.55,152.4,94.77,92.69,248.1,99.12,89.36,1007.5,24.46,26.42,21.04,2,31.21,31.47,15.67,15.73,10.89,28.61,6.65,18.59
164609,r,1181,17.706,47.200,176.4,51.90,94.64,151.9,94.64,92.74,247.8,99.25,89.43,999.5,24.41,26.52,21.11,2,31.23,31.47,15.68,15.73,10.91,28.61,6.80,18.59
